SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
7,12,ARIMA,2023-09-30,141.44703911,103.67356262579041,37.55888378909022,169.7882414624906,37.77347648420958,37.77347648420958
7,12,ARIMA,2023-10-31,87.180805705,92.6325427148426,25.661467502871417,159.6036179268138,-5.451737009842603,5.451737009842603
7,12,ARIMA,2023-11-30,3.146320119,0.0,0.0,56.88896469842942,3.146320119,3.146320119
7,12,ARIMA,2023-12-31,1.411409504,0.0,0.0,52.935581868480625,1.411409504,1.411409504
7,12,ARIMA,2024-01-31,24.867678659,62.39975099876868,0.0,131.87670679815557,-37.53207233976868,37.53207233976868
7,12,ARIMA,2024-02-29,105.09981122,97.62907055875968,27.336670226167186,167.92147089135216,7.4707406612403275,7.4707406612403275
7,12,ARIMA,2024-03-31,122.21253328,97.73133801988793,26.632845054952725,168.82983098482313,24.481195260112074,24.481195260112074
7,12,ARIMA,2024-04-30,19.764062374,56.854378332741085,0.0,128.74992659028223,-37.09031595874109,37.09031595874109
7,12,ARIMA,2024-05-31,0.0,0.0,0.0,38.379234231278126,0.0,0.0
7,12,ARIMA,2024-06-30,0.0,0.0,0.0,27.266955029040993,0.0,0.0
8,12,ARIMA,2023-07-31,912.9004156999999,832.4140625187504,715.564771748196,949.2633532893047,80.48635318124957,80.48635318124957
8,12,ARIMA,2023-08-31,779.0389862,771.7548360291757,654.4935738251864,889.016098233165,7.284150170824205,7.284150170824205
8,12,ARIMA,2023-09-30,712.0266829,759.8383285712302,640.7599594965485,878.916697645912,-47.81164567123028,47.81164567123028
8,12,ARIMA,2023-10-31,908.67364,821.7006339022576,684.1092096303565,959.2920581741586,86.97300609774243,86.97300609774243
8,12,ARIMA,2023-11-30,719.056327,806.4083121802422,666.3669949409922,946.4496294194922,-87.3519851802422,87.3519851802422
8,12,ARIMA,2023-12-31,975.1431503,792.978891445315,651.5886787481827,934.3691041424472,182.16425885468504,182.16425885468504
8,12,ARIMA,2024-01-31,775.4086244,826.2946422227863,675.7869537352328,976.8023307103397,-50.88601782278624,50.88601782278624
8,12,ARIMA,2024-02-29,758.2221809,829.9649066187795,675.3414636636295,984.5883495739296,-71.74272571877952,71.74272571877952
8,12,ARIMA,2024-03-31,931.0711549,822.5095728069655,665.7888623589602,979.2302832549708,108.56158209303453,108.56158209303453
8,12,ARIMA,2024-04-30,750.400746,840.4320540230792,678.2923593355995,1002.571748710559,-90.03130802307919,90.03130802307919
8,12,ARIMA,2024-05-31,772.3285901,849.7438491450032,683.2112678594602,1016.2764304305462,-77.41525904500315,77.41525904500315
8,12,ARIMA,2024-06-30,1032.8789402,848.4785428721682,679.2393046923826,1017.7177810519538,184.4003973278318,184.4003973278318
9,12,ARIMA,2023-07-31,694.9086491,742.4750910033895,619.9941414404367,864.9560405663423,-47.56644190338943,47.56644190338943
